HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,Date,League
Lyon,Metz,1,1,D,1.67,3.8,5.5,2023-11-05,ligue_1
Nantes,Reims,0,1,A,2.88,3.2,2.55,2023-11-05,ligue_1
Strasbourg,Clermont,0,0,D,2.38,3.2,3.1,2023-11-05,ligue_1
Toulouse,Le Havre,1,2,A,2.2,3.3,3.4,2023-11-05,ligue_1
Monaco,Brest,2,0,H,1.7,4.0,4.75,2023-11-05,ligue_1
Nice,Rennes,2,0,H,2.05,3.4,3.6,2023-11-05,ligue_1
Utrecht,Twente,1,1,D,5.0,4.0,1.67,2023-11-05,eredivisie
Nijmegen,Volendam,3,3,D,1.6,4.33,5.0,2023-11-05,eredivisie
Zwolle,For Sittard,2,0,H,2.2,3.5,3.2,2023-11-05,eredivisie
Ajax,Heerenveen,4,1,H,1.5,4.75,6.0,2023-11-05,eredivisie
Sparta Rotterdam,Almere City,1,2,A,1.67,4.0,5.0,2023-11-05,eredivisie
Cercle Brugge,Anderlecht,0,3,A,2.4,3.5,2.75,2023-11-05,pro_league
Standard,Mechelen,1,1,D,1.7,3.8,4.5,2023-11-05,pro_league
St. Gilloise,Club Brugge,2,1,H,2.25,3.6,3.0,2023-11-05,pro_league
Charleroi,Gent,1,3,A,3.4,3.5,2.05,2023-11-05,pro_league
Casa Pia,Vizela,0,1,A,2.05,3.4,3.5,2023-11-05,primeira_liga
Moreirense,Guimaraes,1,0,H,2.55,3.3,2.63,2023-11-05,primeira_liga
Rio Ave,Boavista,2,0,H,2.6,3.3,2.63,2023-11-05,primeira_liga
Sp Lisbon,Estrela,3,2,H,1.25,6.0,10.0,2023-11-05,primeira_liga
Sivasspor,Ad. Demirspor,1,1,D,3.0,3.4,2.3,2023-11-05,super_lig
Buyuksehyr,Ankaragucu,3,3,D,2.05,3.5,3.3,2023-11-05,super_lig
Konyaspor,Karagumruk,1,1,D,2.1,3.4,3.3,2023-11-05,super_lig
Antalyaspor,Besiktas,3,2,H,3.2,3.4,2.15,2023-11-05,super_lig
Augsburg,Borussia Dortmund,0,2,A,,,,2023-11-04,bundesliga
Bayern Munich,Borussia Dortmund,4,0,H,,,,2023-11-04,bundesliga
Bayern Munich,Borussia Dortmund,4,0,H,,,,2023-11-04,bundesliga
Fulham,Manchester City,0,4,A,,,,2023-11-04,epl
Koln,Bayern Munich,0,4,A,,,,2023-11-04,bundesliga
Manchester City,West Ham,3,1,H,,,,2023-11-04,epl
Monaco,Toulouse,3,0,H,,,,2023-11-04,ligue_1
Nantes,Marseille,0,1,A,,,,2023-11-04,ligue_1
Toulouse,Monaco,0,2,A,,,,2023-11-04,ligue_1
Augsburg,Bayer Leverkusen,0,2,A,,,,2023-11-04,bundesliga
Fiorentina,AC Milan,2,2,D,,,,2023-11-04,serie_a
Juventus,Torino,4,0,H,,,,2023-11-04,serie_a
Fulham,Man United,0,1,A,3.2,3.6,2.2,2023-11-04,premier_league
Brentford,West Ham,3,2,H,2.05,3.6,3.5,2023-11-04,premier_league
Burnley,Crystal Palace,0,2,A,2.75,3.25,2.6,2023-11-04,premier_league
Everton,Brighton,1,1,D,3.1,3.6,2.2,2023-11-04,premier_league
Man City,Bournemouth,6,1,H,1.1,11.0,19.0,2023-11-04,premier_league
Sheffield United,Wolves,2,1,H,3.8,3.5,2.0,2023-11-04,premier_league
Newcastle,Arsenal,1,0,H,2.8,3.2,2.6,2023-11-04,premier_league
Birmingham,Ipswich,2,2,D,3.8,3.75,1.91,2023-11-04,championship
Bristol City,Sheffield Weds,1,0,H,2.15,3.2,3.6,2023-11-04,championship
Huddersfield,Watford,0,0,D,3.1,3.4,2.3,2023-11-04,championship
Millwall,Southampton,0,1,A,3.6,3.5,2.05,2023-11-04,championship
Plymouth,Middlesbrough,3,3,D,4.0,3.6,1.91,2023-11-04,championship
Preston,Coventry,3,2,H,2.8,3.2,2.63,2023-11-04,championship
Rotherham,QPR,1,1,D,2.7,3.25,2.7,2023-11-04,championship
Stoke,Cardiff,0,0,D,2.15,3.3,3.5,2023-11-04,championship
Swansea,Sunderland,0,0,D,2.7,3.4,2.63,2023-11-04,championship
West Brom,Hull,3,1,H,2.05,3.2,3.8,2023-11-04,championship
Osasuna,Girona,2,4,A,2.9,3.4,2.4,2023-11-04,la_liga
Betis,Mallorca,2,0,H,1.91,3.3,4.5,2023-11-04,la_liga
Celta,Sevilla,1,1,D,2.6,3.4,2.7,2023-11-04,la_liga
Sociedad,Barcelona,0,1,A,3.1,3.5,2.25,2023-11-04,la_liga
FC Koln,Augsburg,1,1,D,2.3,3.6,2.9,2023-11-04,bundesliga
Freiburg,M'gladbach,3,3,D,2.1,3.8,3.2,2023-11-04,bundesliga
Hoffenheim,Leverkusen,2,3,A,5.0,4.5,1.57,2023-11-04,bundesliga
Mainz,RB Leipzig,2,0,H,5.75,4.2,1.6,2023-11-04,bundesliga
Union Berlin,Ein Frankfurt,0,3,A,2.55,3.1,2.9,2023-11-04,bundesliga
Dortmund,Bayern Munich,0,4,A,4.0,4.33,1.75,2023-11-04,bundesliga
Salernitana,Napoli,0,2,A,7.0,4.75,1.44,2023-11-04,serie_a
Atalanta,Inter,1,2,A,3.3,3.5,2.15,2023-11-04,serie_a
Milan,Udinese,0,1,A,1.45,4.5,7.0,2023-11-04,serie_a
Lorient,Lens,0,0,D,5.0,3.8,1.7,2023-11-04,ligue_1
Marseille,Lille,0,0,D,2.25,3.5,3.1,2023-11-04,ligue_1
Heracles,PSV Eindhoven,0,6,A,13.0,7.0,1.2,2023-11-04,eredivisie
Excelsior,AZ Alkmaar,1,1,D,7.5,5.0,1.4,2023-11-04,eredivisie
Waalwijk,Feyenoord,1,2,A,13.0,7.0,1.2,2023-11-04,eredivisie
Go Ahead Eagles,Vitesse,5,1,H,1.91,3.6,4.0,2023-11-04,eredivisie
RWD Molenbeek,Kortrijk,1,1,D,1.91,3.8,3.6,2023-11-04,pro_league
Oud-Heverlee Leuven,Westerlo,0,2,A,2.1,3.6,3.25,2023-11-04,pro_league
Antwerp,Genk,3,2,H,2.15,3.5,3.2,2023-11-04,pro_league
Chaves,Benfica,0,2,A,8.5,5.75,1.29,2023-11-04,primeira_liga
Famalicao,Gil Vicente,3,1,H,2.1,3.4,3.4,2023-11-04,primeira_liga
Sp Braga,Portimonense,6,1,H,1.25,6.0,10.0,2023-11-04,primeira_liga
Istanbulspor,Pendikspor,2,4,A,2.5,3.4,2.75,2023-11-04,super_lig
Samsunspor,Hatayspor,2,1,H,2.2,3.4,3.2,2023-11-04,super_lig
Fenerbahce,Trabzonspor,2,3,A,1.33,4.75,8.5,2023-11-04,super_lig
Leicester,Leeds,0,1,A,2.15,3.6,3.25,2023-11-03,championship
Las Palmas,Ath Madrid,2,1,H,5.75,3.6,1.65,2023-11-03,la_liga
Darmstadt,Bochum,1,2,A,2.3,3.75,2.88,2023-11-03,bundesliga
Bologna,Lazio,1,0,H,2.63,3.2,2.75,2023-11-03,serie_a
Paris SG,Montpellier,3,0,H,1.25,6.0,10.0,2023-11-03,ligue_1
St Truiden,Eupen,1,1,D,1.62,4.2,5.0,2023-11-03,pro_league
Porto,Estoril,0,1,A,1.18,7.5,12.0,2023-11-03,primeira_liga
Galatasaray,Kasimpasa,2,1,H,1.18,8.0,11.0,2023-11-03,super_lig
Ajax,Volendam,2,0,H,1.3,6.0,9.5,2023-11-02,eredivisie
Coventry,West Brom,0,2,A,2.3,3.3,3.2,2023-10-30,championship
Granada,Villarreal,2,3,A,3.1,3.5,2.25,2023-10-30,la_liga
Empoli,Atalanta,0,3,A,5.25,3.75,1.67,2023-10-30,serie_a
Lazio,Fiorentina,1,0,H,2.25,3.25,3.25,2023-10-30,serie_a
Boavista,Sp Lisbon,0,2,A,6.0,4.5,1.45,2023-10-30,primeira_liga
Besiktas,Gaziantep,2,0,H,1.4,4.5,7.5,2023-10-30,super_lig
AC Milan,Napoli,1,0,H,,,,2023-10-29,serie_a
PSG,Marseille,2,0,H,,,,2023-10-29,ligue_1
PSG,Marseille,4,0,H,,,,2023-10-29,ligue_1
AC Milan,Roma,3,1,H,,,,2023-10-29,serie_a
West Ham,Everton,0,1,A,2.15,3.5,3.3,2023-10-29,premier_league
Aston Villa,Luton,3,1,H,1.25,6.5,9.5,2023-10-29,premier_league
Brighton,Fulham,1,1,D,1.55,4.2,5.5,2023-10-29,premier_league
Liverpool,Nott'm Forest,3,0,H,1.29,5.75,11.0,2023-10-29,premier_league
Man United,Man City,0,3,A,5.0,3.8,1.67,2023-10-29,premier_league
Sheffield Weds,Rotherham,2,0,H,1.91,3.4,4.33,2023-10-29,championship
Betis,Osasuna,2,1,H,2.05,3.5,3.6,2023-10-29,la_liga
Vallecano,Sociedad,2,2,D,3.1,3.2,2.38,2023-10-29,la_liga
Ath Bilbao,Valencia,2,2,D,1.62,3.8,5.75,2023-10-29,la_liga
Ath Madrid,Alaves,2,1,H,1.4,4.75,8.5,2023-10-29,la_liga
Ein Frankfurt,Dortmund,3,3,D,3.4,3.4,2.15,2023-10-29,bundesliga
Leverkusen,Freiburg,2,1,H,1.29,5.5,11.0,2023-10-29,bundesliga
Cagliari,Frosinone,4,3,H,2.3,3.3,3.2,2023-10-29,serie_a
Monza,Udinese,1,1,D,2.0,3.6,3.6,2023-10-29,serie_a
Inter,Roma,1,0,H,1.62,4.0,5.5,2023-10-29,serie_a
Napoli,Milan,2,2,D,2.2,3.4,3.3,2023-10-29,serie_a
Brest,Paris SG,2,3,A,5.75,4.33,1.53,2023-10-29,ligue_1
Lille,Monaco,2,0,H,2.25,3.75,2.9,2023-10-29,ligue_1
Metz,Le Havre,0,0,D,2.5,3.3,2.8,2023-10-29,ligue_1
Montpellier,Toulouse,3,0,H,1.75,4.0,4.5,2023-10-29,ligue_1
Rennes,Strasbourg,1,1,D,1.57,4.0,6.0,2023-10-29,ligue_1
Twente,Feyenoord,2,1,H,3.1,3.6,2.2,2023-10-29,eredivisie
PSV Eindhoven,Ajax,5,2,H,1.3,5.75,9.0,2023-10-29,eredivisie
Volendam,Excelsior,3,1,H,2.7,3.75,2.4,2023-10-29,eredivisie
Club Brugge,Antwerp,2,1,H,1.91,3.6,3.8,2023-10-29,pro_league
Westerlo,St. Gilloise,1,3,A,5.0,4.0,1.62,2023-10-29,pro_league
Gent,Standard,3,1,H,1.62,4.33,4.5,2023-10-29,pro_league
Kortrijk,Genk,0,3,A,6.0,4.33,1.5,2023-10-29,pro_league
Rio Ave,Farense,3,4,A,2.38,3.3,3.0,2023-10-29,primeira_liga
Estrela,Famalicao,1,0,H,2.45,3.25,2.8,2023-10-29,primeira_liga
Vizela,Porto,0,2,A,6.0,4.5,1.45,2023-10-29,primeira_liga
Karagumruk,Trabzonspor,0,0,D,2.9,3.6,2.3,2023-10-29,super_lig
Ankaragucu,Samsunspor,2,0,H,2.3,3.4,2.88,2023-10-29,super_lig
Antalyaspor,Buyuksehyr,1,0,H,2.2,3.4,3.25,2023-10-29,super_lig
Pendikspor,Fenerbahce,0,5,A,8.0,5.5,1.3,2023-10-29,super_lig
Barcelona,Osasuna,2,0,H,,,,2023-10-28,la_liga
Barcelona,Real Madrid,1,2,A,,,,2023-10-28,la_liga
Borussia Dortmund,Bayer Leverkusen,1,1,D,,,,2023-10-28,bundesliga
Borussia Dortmund,RB Leipzig,2,1,H,,,,2023-10-28,bundesliga
Lazio,Inter Milan,1,2,A,,,,2023-10-28,serie_a
Lazio,Inter Milan,1,2,A,,,,2023-10-28,serie_a
Lens,Lille,1,0,H,,,,2023-10-28,ligue_1
Monza,Juventus,0,1,A,,,,2023-10-28,serie_a
Osasuna,Barcelona,1,2,A,,,,2023-10-28,la_liga
RB Leipzig,Eintracht Frankfurt,3,1,H,,,,2023-10-28,bundesliga
Real Madrid,Barcelona,2,1,H,,,,2023-10-28,la_liga
Salernitana,Lazio,1,2,A,,,,2023-10-28,serie_a
Torino,Lazio,0,2,A,,,,2023-10-28,serie_a
Atletico Madrid,Celta Vigo,2,0,H,,,,2023-10-28,la_liga
Roma,Atalanta,1,1,D,,,,2023-10-28,serie_a
Chelsea,Brentford,0,2,A,1.65,4.0,5.25,2023-10-28,premier_league
Arsenal,Sheffield United,5,0,H,1.13,8.5,19.0,2023-10-28,premier_league
Bournemouth,Burnley,2,1,H,2.15,3.5,3.3,2023-10-28,premier_league
Wolves,Newcastle,2,2,D,4.2,4.0,1.75,2023-10-28,premier_league
Leeds,Huddersfield,4,1,H,1.36,4.75,9.0,2023-10-28,championship
Southampton,Birmingham,3,1,H,1.6,4.0,5.5,2023-10-28,championship
Blackburn,Swansea,0,1,A,2.0,3.75,3.5,2023-10-28,championship
Cardiff,Bristol City,2,0,H,2.2,3.5,3.25,2023-10-28,championship
Hull,Preston,1,0,H,2.0,3.5,3.8,2023-10-28,championship
Ipswich,Plymouth,3,2,H,1.36,5.5,7.5,2023-10-28,championship
Middlesbrough,Stoke,0,2,A,1.75,4.0,4.33,2023-10-28,championship
QPR,Leicester,1,2,A,8.0,5.0,1.36,2023-10-28,championship
Sunderland,Norwich,3,1,H,2.0,3.75,3.5,2023-10-28,championship
Watford,Millwall,2,2,D,2.0,3.3,4.0,2023-10-28,championship
Almeria,Las Palmas,1,2,A,2.25,3.5,3.1,2023-10-28,la_liga
Mallorca,Getafe,0,0,D,2.25,3.0,3.5,2023-10-28,la_liga
Cadiz,Sevilla,2,2,D,3.3,3.25,2.25,2023-10-28,la_liga
Augsburg,Wolfsburg,3,2,H,2.9,3.5,2.38,2023-10-28,bundesliga
Bayern Munich,Darmstadt,8,0,H,1.06,12.0,26.0,2023-10-28,bundesliga
M'gladbach,Heidenheim,2,1,H,1.8,4.0,4.0,2023-10-28,bundesliga
Stuttgart,Hoffenheim,2,3,A,1.85,4.0,3.8,2023-10-28,bundesliga
Werder Bremen,Union Berlin,2,0,H,2.7,3.3,2.6,2023-10-28,bundesliga
RB Leipzig,FC Koln,6,0,H,1.44,4.75,7.0,2023-10-28,bundesliga
Sassuolo,Bologna,1,1,D,2.6,3.4,2.63,2023-10-28,serie_a
Lecce,Torino,0,1,A,2.75,3.0,2.8,2023-10-28,serie_a
Juventus,Verona,1,0,H,1.36,5.0,8.0,2023-10-28,serie_a
Reims,Lorient,1,0,H,1.67,4.0,5.0,2023-10-28,ligue_1
Lens,Nantes,4,0,H,1.57,4.2,5.5,2023-10-28,ligue_1
Heerenveen,Heracles,3,0,H,1.95,3.75,3.75,2023-10-28,eredivisie
Almere City,Go Ahead Eagles,0,0,D,2.75,3.4,2.6,2023-10-28,eredivisie
Sparta Rotterdam,Waalwijk,2,0,H,1.75,3.75,4.75,2023-10-28,eredivisie
For Sittard,Utrecht,0,0,D,2.4,3.6,2.8,2023-10-28,eredivisie
Mechelen,Cercle Brugge,0,2,A,3.3,3.6,2.1,2023-10-28,pro_league
Eupen,Charleroi,2,0,H,3.3,3.75,2.0,2023-10-28,pro_league
Anderlecht,Oud-Heverlee Leuven,5,1,H,1.53,4.33,5.5,2023-10-28,pro_league
Portimonense,Estoril,1,0,H,2.45,3.4,2.75,2023-10-28,primeira_liga
Benfica,Casa Pia,1,1,D,1.2,6.5,12.0,2023-10-28,primeira_liga
Guimaraes,Chaves,5,0,H,1.6,4.0,5.5,2023-10-28,primeira_liga
Gil Vicente,Sp Braga,3,3,D,4.0,3.8,1.8,2023-10-28,primeira_liga
Alanyaspor,Sivasspor,1,2,A,2.1,3.5,3.4,2023-10-28,super_lig
Ad. Demirspor,Konyaspor,3,0,H,1.62,4.0,5.0,2023-10-28,super_lig
Rizespor,Galatasaray,0,1,A,6.0,4.33,1.53,2023-10-28,super_lig
Crystal Palace,Tottenham,1,2,A,4.5,3.75,1.75,2023-10-27,premier_league
Girona,Celta,1,0,H,1.7,4.2,4.5,2023-10-27,la_liga
Bochum,Mainz,2,2,D,2.7,3.3,2.55,2023-10-27,bundesliga
Genoa,Salernitana,1,0,H,1.73,3.6,5.25,2023-10-27,serie_a
Clermont,Nice,0,1,A,4.2,3.3,1.91,2023-10-27,ligue_1
Vitesse,Zwolle,1,1,D,1.95,3.8,3.6,2023-10-27,eredivisie
St Truiden,RWD Molenbeek,2,1,H,1.85,3.6,4.0,2023-10-27,pro_league
Arouca,Moreirense,0,1,A,2.5,3.2,2.88,2023-10-27,primeira_liga
Hatayspor,Kayserispor,1,2,A,2.2,3.4,3.1,2023-10-27,super_lig
Kasimpasa,Istanbulspor,3,1,H,1.75,3.75,4.33,2023-10-27,super_lig
Atletico Madrid,Celtic,6,0,H,,,,2023-10-25,champions_league
Bayern Munich,Copenhagen,2,1,H,,,,2023-10-25,champions_league
Benfica,Real Sociedad,0,1,A,,,,2023-10-25,champions_league
Dortmund,Newcastle,2,0,H,,,,2023-10-25,champions_league
Feyenoord,Lazio,3,1,H,,,,2023-10-25,champions_league
Feyenoord,Roma,1,0,H,,,,2023-10-25,champions_league
Girona,Manchester City,3,3,D,,,,2023-10-25,champions_league
Marseille,Eintracht Frankfurt,4,2,H,,,,2023-10-25,champions_league
Newcastle,AC Milan,1,2,A,,,,2023-10-25,champions_league
PSV,Arsenal,1,1,D,,,,2023-10-25,champions_league
Royal Antwerp,Braga,3,1,H,,,,2023-10-25,champions_league
Salzburg,Inter Milan,0,2,A,,,,2023-10-25,champions_league
Young Boys,Manchester City,1,3,A,,,,2023-10-25,champions_league
Birmingham,Hull,0,2,A,2.3,3.25,3.2,2023-10-25,championship
Bristol City,Ipswich,0,1,A,3.5,3.5,2.1,2023-10-25,championship
Plymouth,Sheffield Weds,3,0,H,2.05,3.4,3.75,2023-10-25,championship
Preston,Southampton,2,2,D,3.5,3.4,2.1,2023-10-25,championship
Rotherham,Coventry,2,0,H,4.2,3.5,1.91,2023-10-25,championship
Stoke,Leeds,1,0,H,3.75,3.6,1.95,2023-10-25,championship
Arsenal,Sevilla,2,0,H,,,,2023-10-24,champions_league
Barcelona,Porto,2,1,H,,,,2023-10-24,champions_league
Braga,Napoli,2,0,H,,,,2023-10-24,champions_league
Galatasaray,Barcelona,1,0,H,,,,2023-10-24,champions_league
Manchester City,Copenhagen,3,1,H,,,,2023-10-24,champions_league
Shakhtar,Porto,1,3,A,,,,2023-10-24,champions_league
Sporting CP,Tottenham,2,0,H,,,,2023-10-24,champions_league
Huddersfield,Cardiff,0,4,A,2.38,3.25,3.1,2023-10-24,championship
Millwall,Blackburn,1,2,A,2.45,3.5,2.88,2023-10-24,championship
Norwich,Middlesbrough,1,2,A,2.75,3.6,2.45,2023-10-24,championship
Swansea,Watford,0,1,A,2.3,3.3,3.1,2023-10-24,championship
Leicester,Sunderland,1,0,H,1.5,4.5,6.0,2023-10-24,championship
West Brom,QPR,2,0,H,1.6,4.0,5.25,2023-10-24,championship
Tottenham,Fulham,2,0,H,1.5,4.5,6.0,2023-10-23,premier_league
Valencia,Cadiz,2,0,H,1.75,3.6,5.0,2023-10-23,la_liga
Udinese,Lecce,1,1,D,2.2,3.3,3.4,2023-10-23,serie_a
Fiorentina,Empoli,0,2,A,1.44,4.33,8.0,2023-10-23,serie_a
Karagumruk,Ad. Demirspor,2,0,H,3.25,3.75,2.0,2023-10-23,super_lig
Trabzonspor,Alanyaspor,1,0,H,1.62,4.0,4.75,2023-10-23,super_lig
Barcelona,Athletic Bilbao,4,0,H,,,,2023-10-22,la_liga
Lyon,Marseille,0,1,A,,,,2023-10-22,ligue_1
Marseille,Lyon,1,0,H,,,,2023-10-22,ligue_1
Real Madrid,Sevilla,5,1,H,,,,2023-10-22,la_liga
Udinese,AC Milan,2,3,A,,,,2023-10-22,serie_a
Villarreal,Real Madrid,4,4,D,,,,2023-10-22,la_liga
Villarreal,Real Madrid,4,4,D,,,,2023-10-22,la_liga
Aston Villa,West Ham,4,1,H,1.85,3.6,4.0,2023-10-22,premier_league
Las Palmas,Vallecano,0,1,A,2.63,3.1,2.8,2023-10-22,la_liga
Girona,Almeria,5,2,H,1.45,4.5,7.0,2023-10-22,la_liga
Villarreal,Alaves,1,1,D,1.7,3.75,5.0,2023-10-22,la_liga
Barcelona,Ath Bilbao,1,0,H,1.62,4.0,5.5,2023-10-22,la_liga
FC Koln,M'gladbach,3,1,H,2.4,3.6,2.88,2023-10-22,bundesliga
Heidenheim,Augsburg,2,5,A,2.45,3.5,2.8,2023-10-22,bundesliga
Roma,Monza,1,0,H,1.7,3.6,5.25,2023-10-22,serie_a
Bologna,Frosinone,2,1,H,1.73,3.75,5.0,2023-10-22,serie_a
Salernitana,Cagliari,2,2,D,2.2,3.2,3.5,2023-10-22,serie_a
Atalanta,Genoa,2,0,H,1.55,3.8,6.5,2023-10-22,serie_a
Milan,Juventus,0,1,A,2.25,3.4,3.2,2023-10-22,serie_a
Lorient,Rennes,2,1,H,3.8,3.8,1.85,2023-10-22,ligue_1
Lille,Brest,1,0,H,1.8,3.5,4.75,2023-10-22,ligue_1
Nantes,Montpellier,2,0,H,2.88,3.5,2.4,2023-10-22,ligue_1
Toulouse,Reims,1,1,D,2.8,3.5,2.4,2023-10-22,ligue_1
Monaco,Metz,2,1,H,1.33,5.5,8.5,2023-10-22,ligue_1
Lyon,Clermont,1,2,A,1.75,3.75,4.5,2023-10-22,ligue_1
Utrecht,Ajax,4,3,H,3.9,3.7,1.91,2023-10-22,eredivisie
Excelsior,Zwolle,2,4,A,2.3,4.0,2.75,2023-10-22,eredivisie
Heracles,Twente,2,2,D,5.5,4.33,1.57,2023-10-22,eredivisie
Go Ahead Eagles,Sparta Rotterdam,0,0,D,2.15,3.8,3.1,2023-10-22,eredivisie
Genk,Mechelen,4,0,H,1.53,4.2,5.75,2023-10-22,pro_league
Cercle Brugge,Gent,2,0,H,2.6,3.5,2.5,2023-10-22,pro_league
Standard,Anderlecht,3,2,H,3.0,3.4,2.25,2023-10-22,pro_league
Oud-Heverlee Leuven,St Truiden,4,0,H,2.3,3.5,2.88,2023-10-22,pro_league
Sivasspor,Kasimpasa,0,1,A,2.15,3.4,3.1,2023-10-22,super_lig
Istanbulspor,Ankaragucu,2,1,H,3.0,3.4,2.15,2023-10-22,super_lig
Fenerbahce,Hatayspor,4,2,H,1.22,6.0,9.0,2023-10-22,super_lig
Samsunspor,Buyuksehyr,0,0,D,2.3,3.3,2.9,2023-10-22,super_lig
Arsenal,Crystal Palace,5,0,H,,,,2023-10-21,epl
Barcelona,Atletico Madrid,1,0,H,,,,2023-10-21,la_liga
Bayer Leverkusen,Bayern Munich,2,2,D,,,,2023-10-21,bundesliga
Bayer Leverkusen,Bayern Munich,2,2,D,,,,2023-10-21,bundesliga
Brest,Marseille,2,1,H,,,,2023-10-21,ligue_1
Chelsea,Arsenal,2,2,D,,,,2023-10-21,epl
Fiorentina,AC Milan,1,0,H,,,,2023-10-21,serie_a
Sevilla,Real Madrid,0,1,A,,,,2023-10-21,la_liga
Stuttgart,Borussia Dortmund,2,1,H,,,,2023-10-21,bundesliga
Valencia,Barcelona,1,2,A,,,,2023-10-21,la_liga
Gladbach,Bayer Leverkusen,1,3,A,,,,2023-10-21,bundesliga
Liverpool,Everton,2,0,H,1.33,5.75,7.5,2023-10-21,premier_league
Bournemouth,Wolves,1,2,A,2.38,3.4,3.0,2023-10-21,premier_league
Brentford,Burnley,3,0,H,1.83,3.75,4.2,2023-10-21,premier_league
Man City,Brighton,2,1,H,1.4,5.25,6.5,2023-10-21,premier_league
Newcastle,Crystal Palace,4,0,H,1.45,4.5,7.0,2023-10-21,premier_league
Nott'm Forest,Luton,2,2,D,1.67,3.75,5.5,2023-10-21,premier_league
Sheffield United,Man United,1,2,A,6.5,5.25,1.4,2023-10-21,premier_league
Preston,Millwall,1,1,D,2.38,3.2,3.1,2023-10-21,championship
Blackburn,Cardiff,1,0,H,2.0,3.5,3.6,2023-10-21,championship
Bristol City,Coventry,1,0,H,2.38,3.4,2.9,2023-10-21,championship
Huddersfield,QPR,2,1,H,1.91,3.5,4.0,2023-10-21,championship
Hull,Southampton,1,2,A,2.9,3.4,2.38,2023-10-21,championship
Middlesbrough,Birmingham,1,0,H,1.75,3.75,4.5,2023-10-21,championship
Norwich,Leeds,2,3,A,3.0,3.5,2.25,2023-10-21,championship
Stoke,Sunderland,2,1,H,2.5,3.3,2.75,2023-10-21,championship
Swansea,Leicester,1,3,A,4.33,4.0,1.75,2023-10-21,championship
Watford,Sheffield Weds,1,0,H,1.67,3.6,5.25,2023-10-21,championship
West Brom,Plymouth,0,0,D,1.7,3.6,5.0,2023-10-21,championship
Sociedad,Mallorca,1,0,H,1.55,3.8,7.0,2023-10-21,la_liga
Getafe,Betis,1,1,D,2.5,3.0,3.1,2023-10-21,la_liga
Celta,Ath Madrid,0,3,A,3.5,3.5,2.1,2023-10-21,la_liga
Darmstadt,RB Leipzig,1,3,A,6.5,4.75,1.44,2023-10-21,bundesliga
Freiburg,Bochum,2,1,H,1.7,3.75,5.0,2023-10-21,bundesliga
Hoffenheim,Ein Frankfurt,1,3,A,2.1,3.5,3.4,2023-10-21,bundesliga
Union Berlin,Stuttgart,0,3,A,2.5,3.5,2.7,2023-10-21,bundesliga
Wolfsburg,Leverkusen,1,2,A,4.33,4.0,1.75,2023-10-21,bundesliga
Mainz,Bayern Munich,1,3,A,9.0,6.0,1.29,2023-10-21,bundesliga
Verona,Napoli,1,3,A,5.5,3.75,1.65,2023-10-21,serie_a
Torino,Inter,0,3,A,5.5,3.6,1.7,2023-10-21,serie_a
Sassuolo,Lazio,0,2,A,2.7,3.5,2.5,2023-10-21,serie_a
Paris SG,Strasbourg,3,0,H,1.22,6.5,12.0,2023-10-21,ligue_1
Nice,Marseille,1,0,H,2.4,3.3,3.0,2023-10-21,ligue_1
PSV Eindhoven,For Sittard,3,1,H,1.11,8.5,21.0,2023-10-21,eredivisie
Waalwijk,Volendam,2,1,H,1.65,4.2,4.5,2023-10-21,eredivisie
Nijmegen,Almere City,1,1,D,1.8,3.8,4.0,2023-10-21,eredivisie
AZ Alkmaar,Heerenveen,3,0,H,1.29,5.75,10.0,2023-10-21,eredivisie
Feyenoord,Vitesse,4,0,H,1.14,8.5,15.0,2023-10-21,eredivisie
Kortrijk,Club Brugge,1,0,H,7.0,5.0,1.4,2023-10-21,pro_league
RWD Molenbeek,Westerlo,1,1,D,2.25,3.5,2.9,2023-10-21,pro_league
Charleroi,Antwerp,3,2,H,3.2,3.4,2.15,2023-10-21,pro_league
Kayserispor,Rizespor,3,1,H,2.3,3.3,2.9,2023-10-21,super_lig
Gaziantep,Antalyaspor,1,0,H,2.6,3.2,2.5,2023-10-21,super_lig
Konyaspor,Pendikspor,1,2,A,1.67,3.75,4.5,2023-10-21,super_lig
Galatasaray,Besiktas,2,1,H,1.6,4.0,4.75,2023-10-21,super_lig
Osasuna,Granada,2,0,H,1.73,3.8,4.75,2023-10-20,la_liga
Dortmund,Werder Bremen,1,0,H,1.29,6.5,8.0,2023-10-20,bundesliga
Le Havre,Lens,0,0,D,4.5,3.5,1.83,2023-10-20,ligue_1
St. Gilloise,Eupen,4,1,H,1.18,6.5,13.0,2023-10-20,pro_league
San Jose Earthquakes,LA Galaxy,0,2,A,,,,2023-10-14,mls
Seattle Sounders,Portland Timbers,2,1,H,,,,2023-10-14,mls
Barcelona,Real Sociedad,1,0,H,,,,2023-10-14,la_liga
Union SG,Liverpool,2,0,H,,,,2023-10-12,champions_league
Copenhagen,Manchester City,1,3,A,,,,2023-10-11,champions_league
Atletico Madrid,Sevilla,3,1,H,,,,2023-10-08,la_liga
Bayer Leverkusen,Mainz,2,0,H,,,,2023-10-08,bundesliga
Manchester City,Arsenal,2,2,D,,,,2023-10-08,epl
Nice,Monaco,0,0,D,,,,2023-10-08,ligue_1
PSG,Nice,4,2,H,,,,2023-10-08,ligue_1
Sassuolo,Napoli,2,2,D,,,,2023-10-08,serie_a
